2	16186904	16187273	AT2G38710	1.30895294603353E-13	-	0.882	0.882
3	23159747	23160320	AT3G62620	0.0013446328849808	+	-0.81	0.81
5	5055961	5056217	AT5G15540	0.0083128483566975	-	0.785	0.785
1	26565290	26565849	AT1G70490	1.28254802856141E-09	-	-0.752	0.752
1	5668392	5668739	AT1G16560	6.14490661529594E-09	+	0.711	0.711
3	4638722	4638938	AT3G14010	0	+	0.702	0.702
4	11478358	11478728	AT4G21585	0.0001219922095966	+	-0.698	0.698
3	4692539	4693133	AT3G14150	0.0001129284107955	-	-0.686	0.686
2	949989	950717	AT2G03140	2.15439931033827E-08	+	-0.663	0.663
1	9086804	9087046	AT1G26260	2.13921862648473E-08	+	-0.658	0.658
1	26565301	26565849	AT1G70490	7.77043952254413E-06	-	-0.654	0.654
2	14929242	14929448	AT2G35550	1.95691526935927E-05	+	-0.643	0.643
1	6550477	6550681	AT1G18950	0	+	-0.635	0.635
3	19314052	19314213	AT3G52072	3.69730159187653E-05	-	-0.628	0.628
3	23442677	23442771	AT3G63480	0.0006603250683121	-	-0.626	0.626
2	1094701	1095356	AT2G03590	0.00176835947643	+	0.617	0.617
3	1659847	1660380	AT3G05675	0.009793942615345	-	0.61	0.61
1	6952305	6952398	AT1G20060	8.38235837770838E-06	-	0.602	0.602
1	25922422	25923554	AT1G09023	0.0163160212224602	+	0.598	0.598
3	8420277	8420595	AT3G23480	9.04872177187712E-11	+	-0.586	0.586
1	29815505	29816515	AT1G79270	0.0116481773705788	+	-0.556	0.556
2	520976	521205	AT2G02080	0	-	-0.545	0.545
4	15721693	15722300	AT4G32590	0	+	-0.529	0.529
1	29815505	29816515	AT1G79270	1.8581483986248E-07	+	-0.519	0.519
4	9785983	9786364	AT4G17570	0	-	-0.511	0.511
5	25494356	25494637	AT5G63700	0	-	-0.509	0.509
4	16351769	16352617	AT4G34140	5.440642784667E-05	+	-0.509	0.509
4	642942	643176	AT4G01510	5.41196771749201E-05	+	-0.508	0.508
5	22917933	22918423	AT5G56620	0.0149344013448739	-	0.505	0.505
1	28107821	28108747	AT1G74810	0.0001072287817668	+	-0.5	0.5
2	11435806	11436084	AT2G26810	0.0120463926725602	-	-0.496	0.496
1	8182205	8183650	AT1G23080	0	-	-0.491	0.491
2	949989	950231	AT2G03140	0.0003178107835004	+	-0.491	0.491
3	7050126	7051030	AT3G20200	0.01575022628747	+	-0.489	0.489
1	29293206	29293278	AT1G77890	3.02156197671528E-06	+	0.486	0.486
1	29596982	29597235	AT1G78690	0.0013477532304104	+	-0.48	0.48
2	14929242	14929477	AT2G35550	0.0044710240271766	+	-0.48	0.48
1	29815505	29816510	AT1G79270	2.25295379634861E-06	+	-0.478	0.478
1	6952652	6952745	AT1G20060	0.0010154193130364	-	0.478	0.478
3	3611723	3611904	AT3G11470	0.0040910942222988	-	0.474	0.474
2	18745248	18745802	AT2G45480	0.010311778363559	+	0.469	0.469
5	17699083	17699345	AT5G43990	5.99324801223019E-07	+	-0.465	0.465
1	274166	274249	AT1G01740	0.0010531915094731	-	0.463	0.463
1	12195267	12195639	AT1G33615	0.011059249880742	-	0.46	0.46
1	8570	9130	AT1G01020	9.65716395740072E-12	-	0.455	0.455
4	8614059	8614344	AT4G15090	5.53710886755989E-05	+	-0.454	0.454
4	1527056	1527628	AT4G03440	0.0407165564129136	-	-0.453	0.453
1	813412	813604	AT1G03310	0	+	-0.451	0.451
2	7310053	7311149	AT2G16870	0.0259072422133088	-	-0.451	0.451
1	737232	737624	AT1G03080	0.0238479540416568	-	0.45	0.45
2	10204801	10205693	AT2G23985	0.0009234133656815	+	0.445	0.445
1	9243812	9244462	AT1G26730	0.010311778363559	+	-0.445	0.445
2	6481827	6481989	AT2G15000	0.034071192293112	-	0.443	0.443
1	5164277	5165139	AT1G14970	0.0152915733960338	-	-0.439	0.439
5	14816744	14819105	AT5G37380	0.0154168417691411	-	0.432	0.432
1	8594806	8594891	AT1G24260	0.008861343540851	-	0.431	0.431
2	14207913	14209192	AT2G33540	5.64292163789444E-09	-	-0.426	0.426
2	10980121	10980688	AT2G25740	8.56667757398028E-06	+	-0.42	0.42
1	5675618	5676319	AT1G16610	0.0242927885937585	-	-0.417	0.417
3	18350490	18353673	AT3G49500	0.0152915733960338	-	0.416	0.416
1	29791575	29792228	AT1G79190	0.0035967894661384	+	-0.403	0.403
1	5668572	5669039	AT1G16560	0.0187963689103298	+	0.402	0.402
